FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY,origin_x,origin_y,goal_x,goal_y,origin_z,goal_z
122,2024-08-09T16:58:07.4648198+03:30,-59,-12,77,12,19,61,-27,108,-0.441765219,-0.121821649,2.161995,0.224865541,-0.212657109,2.54651642,-0.399974257,0.0265662838,2.285832,0.128552288,0.00746971741,2.52819872,-0.3342272,0.1928749,2.37777066,0.01304532,0.220097542,2.46053457,0,0,0,0,0,0,0,0,0,0,0,0,191.00491333007807,342.3620300292969,280.3739929199219,338.4805908203125,1.5889,1.5024
123,2024-08-09T16:58:07.5041184+03:30,-58,-12,76,12,19,61,-27,108,-0.441503972,-0.122981936,2.16283,0.224104628,-0.21285376,2.548805,-0.400068372,0.0258519016,2.28607965,0.12818189,0.007531702,2.528465,-0.3349192,0.192359731,2.377586,0.0125887105,0.219923034,2.46012115,0,0,0,0,0,0,0,0,0,0,0,0,191.1679077148437,342.22332763671875,280.3365783691406,338.53741455078125,1.5889,1.4944
124,2024-08-09T16:58:07.5328465+03:30,-57,-12,73,12,19,61,-27,108,-0.441189617,-0.1240833,2.16363454,0.2229906,-0.2131551,2.5517478,-0.4001555,0.0251969937,2.2863183,0.127778411,0.007679394,2.528687,-0.335558236,0.191892087,2.37742448,0.0122515466,0.220033228,2.45996,0,0,0,0,0,0,0,0,0,0,0,0,191.13221740722656,342.1351318359375,280.34820556640625,338.5306701660156,1.5889,1.4944
125,2024-08-09T16:58:07.5639468+03:30,-56,-12,72,11,19,61,-27,108,-0.440955251,-0.12505056,2.16433287,0.222110361,-0.213708833,2.55376029,-0.400238156,0.0245928559,2.28654718,0.1273747,0.007856268,2.52886844,-0.336148143,0.191463575,2.37728262,0.0119793732,0.220262215,2.45990014,0,0,0,0,0,0,0,0,0,0,0,0,190.710189819336,342.0917358398437,280.3130798339844,338.4637451171875,1.5801,1.4944
126,2024-08-09T16:58:07.5963428+03:30,-58,-13,70,11,19,62,-27,108,-0.440671682,-0.125993386,2.165025,0.221147045,-0.2143457,2.555933,-0.400320023,0.024036197,2.286759,0.12698631,0.00804539,2.52903366,-0.3366976,0.191067666,2.37716246,0.0117380945,0.220525414,2.45986772,0,0,0,0,0,0,0,0,0,0,0,0,190.71090698242188,342.1222229003906,280.4041442871094,338.4413757324219,1.5801,1.4944
127,2024-08-09T16:58:07.6309825+03:30,-61,-12,68,11,18,62,-27,108,-0.441015154,-0.127339423,2.16502523,0.220156908,-0.215027943,2.55815887,-0.4004025,0.0235252772,2.28695631,0.12662752,0.008233399,2.52918744,-0.3372053,0.190703154,2.37705922,0.0114959748,0.220756918,2.45980287,0,0,0,0,0,0,0,0,0,0,0,0,190.4197540283203,341.8716125488281,280.25067138671875,338.5025634765625,1.5713,1.4944
128,2024-08-09T16:58:07.6658632+03:30,-61,-12,65,10,18,62,-27,108,-0.441383064,-0.12827453,2.16505432,0.219181791,-0.215739772,2.56037188,-0.4004862,0.023050772,2.28714156,0.126309842,0.0084015,2.529342,-0.337665051,0.1903595,2.37696981,0.011249573,0.220913276,2.4596808,0,0,0,0,0,0,0,0,0,0,0,0,190.33624267578125,341.468505859375,280.4422607421875,338.52886962890625,1.5801,1.4944
129,2024-08-09T16:58:07.6957487+03:30,-62,-12,64,10,18,62,-27,108,-0.441800028,-0.128902733,2.165111,0.218482584,-0.2165364,2.56171179,-0.400580555,0.0226146225,2.28732371,0.126026765,0.008549428,2.52949262,-0.338080585,0.190039575,2.37689281,0.0110079339,0.221014023,2.45952225,0,0,0,0,0,0,0,0,0,0,0,0,189.5970001220703,340.74676513671875,280.1268920898437,338.494140625,1.5713,1.4944
130,2024-08-09T16:58:07.7289388+03:30,-62,-12,61,10,18,62,-27,108,-0.442724884,-0.130073383,2.164512,0.217558518,-0.2171573,2.56382751,-0.400684,0.02222259,2.28750157,0.125781745,0.008684427,2.52963638,-0.3384593,0.189782649,2.37686229,0.0107764984,0.22107558,2.459343,0,0,0,0,0,0,0,0,0,0,0,0,189.304931640625,340.05548095703125,280.19000244140625,338.5210266113281,1.5713,1.4944
131,2024-08-09T16:58:07.7643437+03:30,-63,-12,58,10,18,62,-27,108,-0.443861663,-0.1312379,2.163741,0.216444477,-0.217674732,2.56638575,-0.400793672,0.02187635,2.287683,0.125593379,0.008812807,2.52976775,-0.338760346,0.18959184,2.37688541,0.0105643291,0.2211056,2.45915127,0,0,0,0,0,0,0,0,0,0,0,0,188.7933654785156,339.0653076171875,280.2093505859375,338.5409240722656,1.5617,1.4944
132,2024-08-09T16:58:07.7985952+03:30,-65,-12,54,9,18,62,-27,108,-0.445177227,-0.132474154,2.16272783,0.2151535,-0.2180288,2.56945968,-0.4009112,0.0215683989,2.28786469,0.125462875,0.00892084,2.52987266,-0.338965476,0.18944931,2.37694287,0.0103825554,0.221104324,2.45895243,0,0,0,0,0,0,0,0,0,0,0,0,188.55892944335932,338.4591064453125,279.88629150390625,338.54217529296875,1.5713,1.4944
133,2024-08-09T16:58:07.8327247+03:30,-66,-12,56,10,18,62,-27,109,-0.4464555,-0.133439109,2.16175914,0.214568853,-0.218532741,2.57041717,-0.401047438,0.0213015582,2.28803563,0.125385642,0.009010635,2.52995133,-0.3391109,0.189342,2.37703037,0.0102279773,0.221077323,2.45875168,0,0,0,0,0,0,0,0,0,0,0,0,187.6918029785156,337.49493408203125,280.2556457519531,338.5245056152344,1.5617,1.4944
134,2024-08-09T16:58:07.8647650+03:30,-67,-12,57,10,18,62,-27,109,-0.44768396,-0.134026647,2.16090083,0.214281142,-0.218405992,2.56942964,-0.401209742,0.0210716445,2.288182,0.125361592,0.009077348,2.53001642,-0.339191645,0.189289555,2.37715745,0.0101192,0.22103551,2.45857358,0,0,0,0,0,0,0,0,0,0,0,0,187.68101501464844,336.88116455078125,280.34576416015625,338.512451171875,1.5617,1.5024
135,2024-08-09T16:58:07.8959700+03:30,-69,-12,58,11,18,62,-27,109,-0.448838919,-0.134319186,2.16012049,0.214486122,-0.21857509,2.5674603,-0.4014015,0.020872483,2.28829217,0.125394687,0.009118386,2.530051,-0.339228839,0.1892788,2.377316,0.010052545,0.220977053,2.45841169,0,0,0,0,0,0,0,0,0,0,0,0,187.6876983642578,335.324462890625,280.2469177246094,338.447265625,1.5617,1.5024
136,2024-08-09T16:58:07.9345585+03:30,-70,-12,60,11,18,62,-27,109,-0.44977212,-0.134171128,2.159591,0.214994028,-0.219079733,2.56487083,-0.401612818,0.0207027942,2.28837848,0.125423223,0.008984995,2.52982378,-0.339210838,0.1893314,2.37753344,0.0100517487,0.2208946,2.458263,0,0,0,0,0,0,0,0,0,0,0,0,187.521240234375,334.183349609375,280.2079467773437,338.3748474121094,1.5617,1.4944
137,2024-08-09T16:58:07.9654604+03:30,-71,-12,63,11,18,62,-27,109,-0.450678438,-0.133688822,2.15904856,0.21571748,-0.219757244,2.56177258,-0.401831448,0.0205571,2.28844714,0.12546809,0.008773949,2.52957225,-0.339080453,0.1894594,2.377812,0.0101359366,0.220794663,2.45814419,0,0,0,0,0,0,0,0,0,0,0,0,187.31021118164065,332.7923583984375,280.20977783203125,338.4964599609375,1.5529,1.4944
138,2024-08-09T16:58:08.0014527+03:30,-72,-13,65,12,18,62,-27,109,-0.4515945,-0.133021161,2.15839148,0.2165603,-0.220591217,2.55845523,-0.4020738,0.0204286911,2.28848624,0.125554278,0.008474027,2.529324,-0.338886559,0.189632714,2.37813663,0.010313604,0.220636308,2.45803475,0,0,0,0,0,0,0,0,0,0,0,0,187.238021850586,330.9794311523437,280.1281433105469,338.5088806152344,1.5529,1.5024
139,2024-08-09T16:58:08.0323840+03:30,-74,-13,68,13,18,62,-27,109,-0.4527623,-0.131811619,2.15755534,0.2174834,-0.221493,2.55540085,-0.40247345,0.0203942265,2.28836727,0.1256731,0.008127996,2.52909,-0.338628441,0.189853117,2.37850857,0.0105549553,0.220445246,2.45793176,0,0,0,0,0,0,0,0,0,0,0,0,186.8264923095703,328.9931030273437,280.0301513671875,338.5702209472656,1.5529,1.4944
140,2024-08-09T16:58:08.0673360+03:30,-72,-14,68,12,19,62,-27,108,-0.454145372,-0.1298206,2.156383,0.218503937,-0.222354352,2.55157566,-0.402952224,0.02048272,2.28820682,0.125816956,0.00774653954,2.52886581,-0.338293225,0.190114275,2.37891769,0.0108516794,0.2202315,2.45783234,0,0,0,0,0,0,0,0,0,0,0,0,186.34439086914065,326.80096435546875,280.1847229003906,338.45562744140625,1.5449,1.4944
141,2024-08-09T16:58:08.0973613+03:30,-74,-14,70,13,19,62,-27,108,-0.455784172,-0.128210053,2.154328,0.2194858,-0.223410755,2.54841042,-0.4034842,0.0206734557,2.28802228,0.126057774,0.00718345167,2.52815342,-0.3378812,0.190399334,2.379348,0.01120255,0.219996616,2.457742,0,0,0,0,0,0,0,0,0,0,0,0,185.8299865722656,323.79522705078125,280.28662109375,338.50225830078125,1.5529,1.4944
142,2024-08-09T16:58:08.1288430+03:30,-76,-15,71,13,19,62,-27,108,-0.457793355,-0.127005875,2.15120339,0.22036089,-0.224485353,2.54641366,-0.4040557,0.0209972113,2.287849,0.126311868,0.00649908464,2.52719116,-0.337406516,0.190706149,2.379801,0.0115959132,0.219752267,2.457657,0,0,0,0,0,0,0,0,0,0,0,0,185.46490478515625,322.8425598144531,280.1996459960937,338.5321960449219,1.5449,1.5024
143,2024-08-09T16:58:08.1606569+03:30,-77,-14,71,13,19,61,-27,108,-0.459983349,-0.125911176,2.14732766,0.221046746,-0.225586891,2.54534388,-0.404657155,0.0215236451,2.28772545,0.126590446,0.005744098,2.52612424,-0.336891234,0.191018626,2.38027048,0.0120358225,0.219497308,2.457591,0,0,0,0,0,0,0,0,0,0,0,0,185.28939819335932,318.9229736328125,280.04833984375,338.4598388671875,1.5273,1.4944
144,2024-08-09T16:58:08.1925034+03:30,-75,-15,72,13,20,61,-27,108,-0.4619872,-0.124204442,2.143958,0.221834809,-0.22670871,2.543598,-0.405271828,0.0221845359,2.28763366,0.12688607,0.00500141,2.52525473,-0.336310744,0.191346064,2.380759,0.0125556979,0.219233036,2.4575634,0,0,0,0,0,0,0,0,0,0,0,0,184.57492065429688,315.687744140625,280.2476806640625,338.478515625,1.5273,1.5024
145,2024-08-09T16:58:08.2292345+03:30,-77,-16,71,13,20,61,-27,107,-0.4640478,-0.122258753,2.140317,0.22278887,-0.227823958,2.54129124,-0.40587908,0.0231270548,2.287713,0.127195537,0.00422843,2.52441859,-0.335665464,0.1916922,2.381267,0.0131420521,0.218965143,2.457566,0,0,0,0,0,0,0,0,0,0,0,0,184.38998413085932,313.5233764648437,280.333984375,338.435791015625,1.5193,1.4944
146,2024-08-09T16:58:08.2601917+03:30,-79,-17,72,13,20,61,-27,107,-0.465967059,-0.118845232,2.137506,0.223833084,-0.2289377,2.538663,-0.40650624,0.02426822,2.28786874,0.127496511,0.0034183003,2.523596,-0.3349691,0.19205156,2.38178468,0.0137697039,0.21868673,2.45758867,0,0,0,0,0,0,0,0,0,0,0,0,184.0316467285156,310.601318359375,280.0565795898437,338.42742919921875,1.5193,1.5024
147,2024-08-09T16:58:08.2940197+03:30,-78,-18,74,13,21,61,-27,107,-0.467663974,-0.114693247,2.13521624,0.224911585,-0.229976177,2.53581882,-0.407228976,0.0255722124,2.287936,0.127784163,0.0026400967,2.52296615,-0.334192157,0.192461044,2.382328,0.0144495778,0.2184188,2.457656,0,0,0,0,0,0,0,0,0,0,0,0,183.9091796875,308.0621337890625,280.2889709472656,338.4501953125,1.5193,1.5024
148,2024-08-09T16:58:08.3283081+03:30,-79,-18,75,14,21,60,-27,107,-0.469177574,-0.109889872,2.13340783,0.225933731,-0.23087807,2.53283525,-0.408016741,0.0271345023,2.28807616,0.128019348,0.00190624013,2.522524,-0.333335549,0.192921773,2.38288522,0.0151521917,0.218173251,2.45775437,0,0,0,0,0,0,0,0,0,0,0,0,183.5949859619141,304.825927734375,280.16375732421875,338.52801513671875,1.5105,1.4944
149,2024-08-09T16:58:08.3601156+03:30,-77,-19,81,14,22,60,-26,107,-0.470596224,-0.1049269,2.13163686,0.2268786,-0.231709242,2.52968931,-0.408848673,0.0288091619,2.288192,0.128221661,0.001213959,2.52221227,-0.332406819,0.193420142,2.38345075,0.0158898067,0.217971817,2.45790648,0,0,0,0,0,0,0,0,0,0,0,0,182.98562622070312,302.5511169433594,280.0292663574219,338.4949951171875,1.4945,1.5024
150,2024-08-09T16:58:08.3952563+03:30,-79,-20,81,14,22,60,-26,106,-0.4719692,-0.09992902,2.12968969,0.2277426,-0.2325132,2.526481,-0.409716725,0.0307758749,2.28827858,0.128403112,0.0005460861,2.52197886,-0.331436753,0.193947092,2.3840127,0.0166427214,0.217790738,2.45808721,0,0,0,0,0,0,0,0,0,0,0,0,182.56997680664065,300.165283203125,280.00592041015625,338.42828369140625,1.4945,1.5024
151,2024-08-09T16:58:08.4287033+03:30,-77,-20,82,14,23,59,-26,106,-0.473263472,-0.0943901762,2.128078,0.22852011,-0.233294085,2.523269,-0.410606325,0.0329594426,2.28836036,0.128566653,-0.000115827308,2.52179956,-0.330419123,0.194507539,2.38456964,0.0174124334,0.2176135,2.45828247,0,0,0,0,0,0,0,0,0,0,0,0,182.01431274414065,296.8465576171875,280.282470703125,338.49560546875,1.4945,1.5024
152,2024-08-09T16:58:08.4605828+03:30,-75,-21,83,15,24,59,-26,106,-0.474517137,-0.08857411,2.1262548,0.229203656,-0.234036818,2.520126,-0.411523283,0.03528127,2.28841615,0.128712475,-0.0007393971,2.5216856,-0.329391062,0.19508186,2.385109,0.0181799475,0.217433855,2.45847321,0,0,0,0,0,0,0,0,0,0,0,0,181.75656127929688,294.19970703125,280.24090576171875,338.3759155273437,1.4865,1.5024
153,2024-08-09T16:58:08.4967920+03:30,-76,-22,84,16,24,58,-26,106,-0.475888371,-0.0817739144,2.12453485,0.229791939,-0.234716013,2.5170536,-0.412484854,0.03769367,2.28846669,0.128841564,-0.00130026473,2.52159452,-0.3283647,0.195661172,2.3856256,0.0189341456,0.217262059,2.4586587,0,0,0,0,0,0,0,0,0,0,0,0,181.887451171875,291.8892822265625,280.2962341308594,338.4391784667969,1.4865,1.5024
154,2024-08-09T16:58:08.5294402+03:30,-75,-23,85,16,25,58,-26,106,-0.477096945,-0.0752161443,2.12286067,0.230274037,-0.235296309,2.51411128,-0.4135394,0.04025444,2.28846049,0.128918573,-0.00176621345,2.52149034,-0.327330947,0.196237817,2.386118,0.0196990632,0.217077389,2.45882964,0,0,0,0,0,0,0,0,0,0,0,0,181.93588256835932,289.8744506835937,280.3583374023437,338.46746826171875,1.4865,1.4944
155,2024-08-09T16:58:08.5612341+03:30,-73,-23,89,17,26,57,-25,106,-0.478247941,-0.0682899058,2.12127161,0.23063904,-0.235795081,2.51128626,-0.414640248,0.0429408029,2.2884264,0.128935859,-0.00215694914,2.52138,-0.326266944,0.196827948,2.38659787,0.0204824,0.216889143,2.45900083,0,0,0,0,0,0,0,0,0,0,0,0,181.98422241210932,288.177978515625,280.2286376953125,338.5399780273437,1.4865,1.5024
156,2024-08-09T16:58:08.5953217+03:30,-73,-24,89,17,27,57,-25,106,-0.4793227,-0.0613888,2.1197753,0.230895191,-0.236200109,2.50862861,-0.4158012,0.0458205864,2.28830123,0.128898442,-0.00245304732,2.52124548,-0.325176924,0.197440639,2.387072,0.0213368274,0.216760918,2.45926166,0,0,0,0,0,0,0,0,0,0,0,0,182.1058959960937,285.0265197753906,280.1143798828125,338.3359680175781,1.4865,1.5024
157,2024-08-09T16:58:08.6290173+03:30,-73,-25,90,18,27,56,-25,106,-0.4803453,-0.05462295,2.1183672,0.231062979,-0.236519367,2.50613737,-0.416971445,0.0487796776,2.28811073,0.12881951,-0.002665018,2.52109146,-0.3240883,0.19806011,2.38753319,0.02222331,0.2166553,2.45956373,0,0,0,0,0,0,0,0,0,0,0,0,183.06283569335932,283.9612731933594,280.281982421875,338.5303955078125,1.4865,1.5024
158,2024-08-09T16:58:08.6642125+03:30,-72,-26,90,18,28,56,-25,106,-0.481334269,-0.04804762,2.11704969,0.23102,-0.236976773,2.505376,-0.418126881,0.0517525226,2.287885,0.12882854,-0.00312909135,2.52077222,-0.3230286,0.198687643,2.38798881,0.02310294,0.21651715,2.45985055,0,0,0,0,0,0,0,0,0,0,0,0,183.30699157714844,279.738525390625,280.2250366210937,338.5560913085937,1.4785,1.5024
159,2024-08-09T16:58:08.6950055+03:30,-70,-26,89,17,29,55,-25,105,-0.482272446,-0.04176176,2.11581,0.230431527,-0.236469269,2.5043366,-0.419341177,0.0548633933,2.28758359,0.128834128,-0.00367936725,2.52043343,-0.3219929,0.199325785,2.38843942,0.0239605829,0.21635367,2.46011877,0,0,0,0,0,0,0,0,0,0,0,0,183.7203826904297,277.47930908203125,280.3983459472656,338.5275573730469,1.4785,1.4944
160,2024-08-09T16:58:08.7291291+03:30,-68,-26,92,18,30,54,-24,105,-0.483355641,-0.0354261659,2.11458588,0.230081722,-0.236286879,2.50296187,-0.4205746,0.05804753,2.28722954,0.128800675,-0.00413909461,2.520081,-0.320980161,0.199967325,2.38888,0.02479539,0.216171935,2.46036959,0,0,0,0,0,0,0,0,0,0,0,0,183.7938537597656,277.3453369140625,280.1760559082031,338.51446533203125,1.4785,1.4944
161,2024-08-09T16:58:08.7644725+03:30,-69,-27,92,18,30,54,-24,105,-0.484542042,-0.0290462244,2.11338234,0.229937032,-0.236579135,2.50143957,-0.4218022,0.06121767,2.28686714,0.128875643,-0.004731845,2.51968265,-0.320002228,0.200606391,2.38930249,0.0256109349,0.2159883,2.46061349,0,0,0,0,0,0,0,0,0,0,0,0,184.34988403320312,272.4686889648437,280.2823791503906,338.5311279296875,1.4785,1.4944
162,2024-08-09T16:58:08.7970021+03:30,-67,-27,92,18,31,53,-24,105,-0.4857833,-0.022692021,2.11218262,0.229778409,-0.23708345,2.49965549,-0.423016161,0.06438788,2.286475,0.128963783,-0.00529670529,2.51932859,-0.319059074,0.2012458,2.38970327,0.0264248122,0.215807736,2.46086621,0,0,0,0,0,0,0,0,0,0,0,0,184.04037475585932,268.74420166015625,280.027099609375,338.4391174316406,1.4705,1.4944
163,2024-08-09T16:58:08.8285875+03:30,-66,-28,92,19,32,52,-24,105,-0.487035066,-0.0163733978,2.11098647,0.229683846,-0.237860531,2.49774265,-0.424243,0.06754533,2.286081,0.129117921,-0.005971677,2.51896524,-0.318159819,0.2018748,2.39007926,0.0272378884,0.215611964,2.46111417,0,0,0,0,0,0,0,0,0,0,0,0,184.0187225341797,265.8520202636719,280.3079528808594,338.587890625,1.4705,1.4944
164,2024-08-09T16:58:08.8636276+03:30,-65,-29,92,18,33,52,-24,104,-0.488218963,-0.0100348582,2.10979867,0.229475647,-0.2384337,2.49581528,-0.425486624,0.07071291,2.28572631,0.129179269,-0.006319922,2.51856613,-0.317284077,0.202512637,2.39043546,0.0281162933,0.2154386,2.46141887,0,0,0,0,0,0,0,0,0,0,0,0,184.0598907470703,261.3429870605469,280.26055908203125,338.5354919433594,1.4625,1.5024
165,2024-08-09T16:58:08.8986242+03:30,-65,-29,91,18,33,51,-24,104,-0.489310473,-0.00348589639,2.10859466,0.229343861,-0.2392551,2.49388456,-0.4267541,0.07385885,2.28543639,0.129320562,-0.006853104,2.51818848,-0.316440284,0.203150213,2.390771,0.0290189479,0.21528241,2.46175337,0,0,0,0,0,0,0,0,0,0,0,0,184.1272125244141,258.8129272460937,280.38134765625,338.48980712890625,1.4705,1.4944
166,2024-08-09T16:58:08.9313401+03:30,-64,-29,94,19,34,50,-23,104,-0.490271568,0.003245158,2.10678339,0.229298919,-0.240248442,2.49210072,-0.42802608,0.07695632,2.28520727,0.129494175,-0.00752386637,2.51777482,-0.315633029,0.203785762,2.39108825,0.0299112536,0.215127945,2.46207476,0,0,0,0,0,0,0,0,0,0,0,0,183.93212890625,255.69259643554688,280.197265625,338.5511474609375,1.4625,1.5024
167,2024-08-09T16:58:08.9647347+03:30,-62,-30,94,19,35,49,-23,104,-0.491066545,0.0100055216,2.10392046,0.229306966,-0.241346523,2.4904108,-0.429322332,0.0800046548,2.28507853,0.12969,-0.008283631,2.51732635,-0.314855874,0.2044194,2.391384,0.0307832379,0.214969,2.46237183,0,0,0,0,0,0,0,0,0,0,0,0,184.1346435546875,251.61080932617188,280.1682434082031,338.5043334960937,1.4625,1.5024
168,2024-08-09T16:58:08.9965534+03:30,-62,-32,94,19,36,49,-23,104,-0.4919424,0.0171807427,2.10182333,0.229357153,-0.242499277,2.48881745,-0.430663824,0.08298794,2.28508663,0.129900441,-0.009092791,2.516818,-0.314114422,0.205044225,2.39165735,0.031623587,0.21481289,2.462641,0,0,0,0,0,0,0,0,0,0,0,0,183.899658203125,247.80740356445312,280.3050537109375,338.563232421875,1.4625,1.5024
169,2024-08-09T16:58:09.0338941+03:30,-61,-33,94,18,37,48,-23,103,-0.492547184,0.02437238,2.10023832,0.229427755,-0.24365662,2.48731017,-0.432077318,0.08594977,2.28523254,0.130107984,-0.009915189,2.51628876,-0.313405,0.205658153,2.39190483,0.0324239768,0.214660227,2.46287346,0,0,0,0,0,0,0,0,0,0,0,0,184.3586578369141,244.0535888671875,280.206787109375,338.55377197265625,1.4705,1.5024
170,2024-08-09T16:58:09.0652396+03:30,-62,-34,93,19,37,48,-23,103,-0.493391752,0.0320249833,2.09916639,0.229508653,-0.24479124,2.48591113,-0.433508068,0.0888418555,2.28547359,0.130313039,-0.0107238563,2.51574731,-0.312725872,0.2062615,2.39211845,0.0331888981,0.2145217,2.46307826,0,0,0,0,0,0,0,0,0,0,0,0,184.56201171875,240.5188446044922,280.42950439453125,338.49029541015625,1.4625,1.5024
171,2024-08-09T16:58:09.0999897+03:30,-61,-35,93,19,38,47,-23,103,-0.493982,0.03972704,2.09836769,0.229561,-0.24589932,2.48451424,-0.434985131,0.0917306,2.285813,0.130516738,-0.0115172444,2.515209,-0.312069,0.206857368,2.3923,0.0339662246,0.214411587,2.46329784,0,0,0,0,0,0,0,0,0,0,0,0,184.53268432617188,236.15945434570312,280.38238525390625,338.47509765625,1.4625,1.4944
172,2024-08-09T16:58:09.1331688+03:30,-61,-36,96,19,39,47,-22,103,-0.494511336,0.0473164022,2.097849,0.229516879,-0.246838436,2.48314142,-0.4365043,0.09460078,2.286271,0.130588,-0.0121786324,2.51467633,-0.311432362,0.2074479,2.39244819,0.0347549878,0.214341372,2.46354175,0,0,0,0,0,0,0,0,0,0,0,0,185.36587524414065,233.11148071289065,279.98553466796875,338.5267944335937,1.4625,1.5024
173,2024-08-09T16:58:09.1663162+03:30,-61,-37,96,19,40,46,-22,103,-0.4953564,0.0549087077,2.09766126,0.229108557,-0.247605622,2.48307633,-0.438043773,0.09743346,2.2868216,0.130487785,-0.0126041537,2.514099,-0.310824662,0.208033755,2.39257026,0.0355369523,0.214301169,2.46379,0,0,0,0,0,0,0,0,0,0,0,0,185.68621826171875,229.9920196533203,280.3382263183594,338.5462341308594,1.4705,1.5024
174,2024-08-09T16:58:09.1966201+03:30,-61,-39,95,18,41,46,-22,102,-0.496449262,0.06228032,2.09768677,0.228103071,-0.246904656,2.48339963,-0.439601839,0.10025882,2.287413,0.130406082,-0.0131544741,2.51342177,-0.3102519,0.208607942,2.39266515,0.0362924375,0.214278743,2.464013,0,0,0,0,0,0,0,0,0,0,0,0,186.0165863037109,226.253662109375,280.2887878417969,338.4550170898437,1.4705,1.4944
175,2024-08-09T16:58:09.2282939+03:30,-61,-39,95,18,41,45,-22,102,-0.497716248,0.06907761,2.09787,0.227360576,-0.2467782,2.48280025,-0.4411738,0.103102535,2.28804445,0.130343661,-0.0137706865,2.51269841,-0.309694976,0.209169552,2.39272666,0.0370150954,0.214269787,2.46421361,0,0,0,0,0,0,0,0,0,0,0,0,187.3125915527344,223.3692626953125,280.3075561523437,338.5247497558594,2.1944,1.5024
176,2024-08-09T16:58:09.2600097+03:30,-61,-40,95,18,42,45,-22,102,-0.4990074,0.07521089,2.09817,0.226514325,-0.246826231,2.48337054,-0.442743182,0.1059377,2.28872538,0.130187958,-0.0141532551,2.5119555,-0.309149534,0.209716484,2.39275932,0.03771333,0.214269415,2.46439147,0,0,0,0,0,0,0,0,0,0,0,0,187.64224243164065,220.080078125,280.348388671875,338.39508056640625,2.1776,1.5024
177,2024-08-09T16:58:09.2926489+03:30,-61,-41,98,18,43,45,-21,102,-0.5004334,0.0805224,2.09863734,0.225834608,-0.24693796,2.48275971,-0.444295973,0.108709216,2.28946471,0.13000448,-0.0144059639,2.51122379,-0.308632016,0.210256979,2.39276958,0.0383869335,0.21427241,2.46454358,0,0,0,0,0,0,0,0,0,0,0,0,188.27490234375,216.63052368164065,280.3192443847656,338.39093017578125,1.4704,1.4944
178,2024-08-09T16:58:09.3296081+03:30,-59,-41,97,17,44,44,-21,101,-0.501903534,0.0851924941,2.09931231,0.225173041,-0.247183055,2.4829464,-0.445832282,0.11131759,2.29035282,0.1299622,-0.014786954,2.5104785,-0.308149755,0.2107871,2.39275885,0.039032463,0.2142756,2.464672,0,0,0,0,0,0,0,0,0,0,0,0,188.8701019287109,213.82467651367188,279.9696655273437,338.4666748046875,1.7281,1.4944
179,2024-08-09T16:58:09.3605251+03:30,-59,-42,97,17,45,44,-21,101,-0.50269556,0.08964487,2.09904742,0.224786639,-0.2476697,2.48220921,-0.4473236,0.113804318,2.29128,0.130025864,-0.0152403442,2.509767,-0.307702541,0.211308345,2.39273024,0.039692685,0.214295,2.46482134,0,0,0,0,0,0,0,0,0,0,0,0,189.46530151367188,211.01882934570312,280.2606506347656,338.49237060546875,1.4553,1.4944
180,2024-08-09T16:58:09.3944185+03:30,-58,-44,97,16,46,44,-21,101,-0.50320524,0.09403082,2.09888649,0.224369362,-0.248010308,2.482379,-0.44875136,0.116203628,2.29216814,0.129951149,-0.0154604493,2.50908351,-0.307293564,0.211829916,2.392687,0.0403481,0.214326054,2.464979,0,0,0,0,0,0,0,0,0,0,0,0,190.1289825439453,208.6170959472656,280.2896423339844,338.4933776855469,1.6857,1.4944
181,2024-08-09T16:58:09.4256237+03:30,-56,-43,96,16,46,42,-21,101,-0.5028934,0.09901275,2.097144,0.223939151,-0.248266309,2.482706,-0.448998362,0.11933206,2.29110384,0.1297171,-0.0154432058,2.50842237,-0.306917459,0.212349519,2.39263153,0.04100577,0.214372188,2.4651525,0,0,0,0,0,0,0,0,0,0,0,0,191.3768768310547,205.14505004882807,280.42950439453125,338.51953125,1.6761,1.5024
182,2024-08-09T16:58:09.4594981+03:30,-56,-43,96,15,46,41,-21,100,-0.5015576,0.10479746,2.09314847,0.223430082,-0.248045251,2.482362,-0.448472559,0.122905567,2.288778,0.1294122,-0.0153149981,2.507779,-0.306565583,0.2128621,2.39256263,0.041663982,0.2144126,2.465323,0,0,0,0,0,0,0,0,0,0,0,0,192.09100341796875,202.8675842285156,280.28912353515625,338.39373779296875,1.6761,1.5024
